timings.Fajr,timings.Sunrise,timings.Dhuhr,timings.Asr,timings.Sunset,timings.Maghrib,timings.Isha,timings.Imsak,timings.Midnight,timings.Firstthird,timings.Lastthird,date.readable,date.timestamp,date.gregorian.date,date.gregorian.format,date.gregorian.day,date.gregorian.weekday.en,date.gregorian.month.number,date.gregorian.month.en,date.gregorian.year,date.gregorian.designation.abbreviated,date.gregorian.designation.expanded,date.gregorian.lunarSighting,date.hijri.date,date.hijri.format,date.hijri.day,date.hijri.weekday.en,date.hijri.weekday.ar,date.hijri.month.number,date.hijri.month.en,date.hijri.month.ar,date.hijri.month.days,date.hijri.year,date.hijri.designation.abbreviated,date.hijri.designation.expanded,date.hijri.method,meta.latitude,meta.longitude,meta.timezone,meta.method.id,meta.method.name,meta.method.params.Fajr,meta.method.params.Isha,meta.method.location.latitude,meta.method.location.longitude,meta.latitudeAdjustmentMethod,meta.midnightMode,meta.school,meta.offset.Imsak,meta.offset.Fajr,meta.offset.Sunrise,meta.offset.Dhuhr,meta.offset.Asr,meta.offset.Maghrib,meta.offset.Sunset,meta.offset.Isha,meta.offset.Midnight,date.hijri.holidays
"06:42 (+01)","08:12 (+01)","13:41 (+01)","16:37 (+01)","19:01 (+01)","19:06 (+01)","20:21 (+01)","06:32 (+01)","01:37 (+01)","23:25 (+01)","03:48 (+01)","10 Feb 2030",1896940861,10-02-2030,DD-MM-YYYY,10,Sunday,2,February,2030,AD,"Anno Domini",,07-10-1451,DD-MM-YYYY,7,"Al Ahad",الاحد,10,Shawwāl,شَوّال,29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"06:42 (+01)","08:11 (+01)","13:41 (+01)","16:38 (+01)","19:02 (+01)","19:07 (+01)","20:22 (+01)","06:32 (+01)","01:37 (+01)","23:25 (+01)","03:48 (+01)","11 Feb 2030",1897027261,11-02-2030,DD-MM-YYYY,11,Monday,2,February,2030,AD,"Anno Domini",,08-10-1451,DD-MM-YYYY,8,"Al Athnayn",الاثنين,10,Shawwāl,شَوّال,29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"06:41 (+01)","08:10 (+01)","13:41 (+01)","16:39 (+01)","19:03 (+01)","19:08 (+01)","20:23 (+01)","06:31 (+01)","01:37 (+01)","23:25 (+01)","03:48 (+01)","12 Feb 2030",1897113661,12-02-2030,DD-MM-YYYY,12,Tuesday,2,February,2030,AD,"Anno Domini",,09-10-1451,DD-MM-YYYY,9,"Al Thalaata",الثلاثاء,10,Shawwāl,شَوّال,29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"06:40 (+01)","08:09 (+01)","13:41 (+01)","16:40 (+01)","19:04 (+01)","19:09 (+01)","20:24 (+01)","06:30 (+01)","01:37 (+01)","23:26 (+01)","03:47 (+01)","13 Feb 2030",1897200061,13-02-2030,DD-MM-YYYY,13,Wednesday,2,February,2030,AD,"Anno Domini",,10-10-1451,DD-MM-YYYY,10,"Al Arba'a",الاربعاء,10,Shawwāl,شَوّال,29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"06:39 (+01)","08:08 (+01)","13:41 (+01)","16:40 (+01)","19:05 (+01)","19:10 (+01)","20:24 (+01)","06:29 (+01)","01:36 (+01)","23:26 (+01)","03:47 (+01)","14 Feb 2030",1897286461,14-02-2030,DD-MM-YYYY,14,Thursday,2,February,2030,AD,"Anno Domini",,11-10-1451,DD-MM-YYYY,11,"Al Khamees",الخميس,10,Shawwāl,شَوّال,29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"06:38 (+01)","08:07 (+01)","13:41 (+01)","16:41 (+01)","19:06 (+01)","19:11 (+01)","20:25 (+01)","06:28 (+01)","01:36 (+01)","23:26 (+01)","03:47 (+01)","15 Feb 2030",1897372861,15-02-2030,DD-MM-YYYY,15,Friday,2,February,2030,AD,"Anno Domini",,12-10-1451,DD-MM-YYYY,12,"Al Juma'a",الجمعة,10,Shawwāl,شَوّال,29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"06:37 (+01)","08:06 (+01)","13:41 (+01)","16:42 (+01)","19:07 (+01)","19:12 (+01)","20:26 (+01)","06:27 (+01)","01:36 (+01)","23:27 (+01)","03:46 (+01)","16 Feb 2030",1897459261,16-02-2030,DD-MM-YYYY,16,Saturday,2,February,2030,AD,"Anno Domini",,13-10-1451,DD-MM-YYYY,13,"Al Sabt",السبت,10,Shawwāl,شَوّال,29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,"Birth of Imam Bukhārī (ر)"
"06:36 (+01)","08:05 (+01)","13:41 (+01)","16:42 (+01)","19:08 (+01)","19:13 (+01)","20:27 (+01)","06:26 (+01)","01:36 (+01)","23:27 (+01)","03:46 (+01)","17 Feb 2030",1897545661,17-02-2030,DD-MM-YYYY,17,Sunday,2,February,2030,AD,"Anno Domini",,14-10-1451,DD-MM-YYYY,14,"Al Ahad",الاحد,10,Shawwāl,شَوّال,29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"06:35 (+01)","08:04 (+01)","13:41 (+01)","16:43 (+01)","19:09 (+01)","19:14 (+01)","20:28 (+01)","06:25 (+01)","01:36 (+01)","23:27 (+01)","03:45 (+01)","18 Feb 2030",1897632061,18-02-2030,DD-MM-YYYY,18,Monday,2,February,2030,AD,"Anno Domini",,15-10-1451,DD-MM-YYYY,15,"Al Athnayn",الاثنين,10,Shawwāl,شَوّال,29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"06:34 (+01)","08:03 (+01)","13:41 (+01)","16:43 (+01)","19:10 (+01)","19:15 (+01)","20:28 (+01)","06:24 (+01)","01:36 (+01)","23:27 (+01)","03:45 (+01)","19 Feb 2030",1897718461,19-02-2030,DD-MM-YYYY,19,Tuesday,2,February,2030,AD,"Anno Domini",,16-10-1451,DD-MM-YYYY,16,"Al Thalaata",الثلاثاء,10,Shawwāl,شَوّال,29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"06:33 (+01)","08:01 (+01)","13:41 (+01)","16:44 (+01)","19:11 (+01)","19:16 (+01)","20:29 (+01)","06:23 (+01)","01:36 (+01)","23:28 (+01)","03:45 (+01)","20 Feb 2030",1897804861,20-02-2030,DD-MM-YYYY,20,Wednesday,2,February,2030,AD,"Anno Domini",,17-10-1451,DD-MM-YYYY,17,"Al Arba'a",الاربعاء,10,Shawwāl,شَوّال,29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"06:32 (+01)","08:00 (+01)","13:41 (+01)","16:45 (+01)","19:12 (+01)","19:17 (+01)","20:30 (+01)","06:22 (+01)","01:36 (+01)","23:28 (+01)","03:44 (+01)","21 Feb 2030",1897891261,21-02-2030,DD-MM-YYYY,21,Thursday,2,February,2030,AD,"Anno Domini",,18-10-1451,DD-MM-YYYY,18,"Al Khamees",الخميس,10,Shawwāl,شَوّال,29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"06:31 (+01)","07:59 (+01)","13:41 (+01)","16:45 (+01)","19:12 (+01)","19:17 (+01)","20:31 (+01)","06:21 (+01)","01:36 (+01)","23:28 (+01)","03:44 (+01)","22 Feb 2030",1897977661,22-02-2030,DD-MM-YYYY,22,Friday,2,February,2030,AD,"Anno Domini",,19-10-1451,DD-MM-YYYY,19,"Al Juma'a",الجمعة,10,Shawwāl,شَوّال,29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"06:30 (+01)","07:58 (+01)","13:40 (+01)","16:46 (+01)","19:13 (+01)","19:18 (+01)","20:32 (+01)","06:20 (+01)","01:36 (+01)","23:28 (+01)","03:43 (+01)","23 Feb 2030",1898064061,23-02-2030,DD-MM-YYYY,23,Saturday,2,February,2030,AD,"Anno Domini",,20-10-1451,DD-MM-YYYY,20,"Al Sabt",السبت,10,Shawwāl,شَوّال,29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"06:29 (+01)","07:57 (+01)","13:40 (+01)","16:46 (+01)","19:14 (+01)","19:19 (+01)","20:33 (+01)","06:19 (+01)","01:36 (+01)","23:28 (+01)","03:43 (+01)","24 Feb 2030",1898150461,24-02-2030,DD-MM-YYYY,24,Sunday,2,February,2030,AD,"Anno Domini",,21-10-1451,DD-MM-YYYY,21,"Al Ahad",الاحد,10,Shawwāl,شَوّال,29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"06:28 (+01)","07:56 (+01)","13:40 (+01)","16:47 (+01)","19:15 (+01)","19:20 (+01)","20:33 (+01)","06:18 (+01)","01:35 (+01)","23:29 (+01)","03:42 (+01)","25 Feb 2030",1898236861,25-02-2030,DD-MM-YYYY,25,Monday,2,February,2030,AD,"Anno Domini",,22-10-1451,DD-MM-YYYY,22,"Al Athnayn",الاثنين,10,Shawwāl,شَوّال,29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"06:27 (+01)","07:54 (+01)","13:40 (+01)","16:47 (+01)","19:16 (+01)","19:21 (+01)","20:34 (+01)","06:17 (+01)","01:35 (+01)","23:29 (+01)","03:42 (+01)","26 Feb 2030",1898323261,26-02-2030,DD-MM-YYYY,26,Tuesday,2,February,2030,AD,"Anno Domini",,23-10-1451,DD-MM-YYYY,23,"Al Thalaata",الثلاثاء,10,Shawwāl,شَوّال,29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"06:25 (+01)","07:53 (+01)","13:40 (+01)","16:48 (+01)","19:17 (+01)","19:22 (+01)","20:35 (+01)","06:15 (+01)","01:35 (+01)","23:29 (+01)","03:41 (+01)","27 Feb 2030",1898409661,27-02-2030,DD-MM-YYYY,27,Wednesday,2,February,2030,AD,"Anno Domini",,24-10-1451,DD-MM-YYYY,24,"Al Arba'a",الاربعاء,10,Shawwāl,شَوّال,29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"06:24 (+01)","07:52 (+01)","13:40 (+01)","16:49 (+01)","19:18 (+01)","19:23 (+01)","20:36 (+01)","06:14 (+01)","01:35 (+01)","23:29 (+01)","03:41 (+01)","28 Feb 2030",1898496061,28-02-2030,DD-MM-YYYY,28,Thursday,2,February,2030,AD,"Anno Domini",,25-10-1451,DD-MM-YYYY,25,"Al Khamees",الخميس,10,Shawwāl,شَوّال,29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"06:23 (+01)","07:51 (+01)","13:39 (+01)","16:49 (+01)","19:19 (+01)","19:24 (+01)","20:37 (+01)","06:13 (+01)","01:35 (+01)","23:29 (+01)","03:40 (+01)","01 Mar 2030",1898582461,01-03-2030,DD-MM-YYYY,01,Friday,3,March,2030,AD,"Anno Domini",,26-10-1451,DD-MM-YYYY,26,"Al Juma'a",الجمعة,10,Shawwāl,شَوّال,29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"06:22 (+01)","07:50 (+01)","13:39 (+01)","16:50 (+01)","19:19 (+01)","19:24 (+01)","20:37 (+01)","06:12 (+01)","01:34 (+01)","23:29 (+01)","03:40 (+01)","02 Mar 2030",1898668861,02-03-2030,DD-MM-YYYY,02,Saturday,3,March,2030,AD,"Anno Domini",,27-10-1451,DD-MM-YYYY,27,"Al Sabt",السبت,10,Shawwāl,شَوّال,29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"06:21 (+01)","07:48 (+01)","13:39 (+01)","16:50 (+01)","19:20 (+01)","19:25 (+01)","20:38 (+01)","06:11 (+01)","01:34 (+01)","23:30 (+01)","03:39 (+01)","03 Mar 2030",1898755261,03-03-2030,DD-MM-YYYY,03,Sunday,3,March,2030,AD,"Anno Domini",,28-10-1451,DD-MM-YYYY,28,"Al Ahad",الاحد,10,Shawwāl,شَوّال,29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"06:19 (+01)","07:47 (+01)","13:39 (+01)","16:50 (+01)","19:21 (+01)","19:26 (+01)","20:39 (+01)","06:09 (+01)","01:34 (+01)","23:30 (+01)","03:38 (+01)","04 Mar 2030",1898841661,04-03-2030,DD-MM-YYYY,04,Monday,3,March,2030,AD,"Anno Domini",,29-10-1451,DD-MM-YYYY,29,"Al Athnayn",الاثنين,10,Shawwāl,شَوّال,29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"06:18 (+01)","07:46 (+01)","13:39 (+01)","16:51 (+01)","19:22 (+01)","19:27 (+01)","20:40 (+01)","06:08 (+01)","01:34 (+01)","23:30 (+01)","03:38 (+01)","05 Mar 2030",1898928061,05-03-2030,DD-MM-YYYY,05,Tuesday,3,March,2030,AD,"Anno Domini",,01-11-1451,DD-MM-YYYY,1,"Al Thalaata",الثلاثاء,11,"Dhū al-Qaʿdah",ذوالقعدة,30,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,"Treaty of Hudaybiyya"
"06:17 (+01)","07:45 (+01)","13:38 (+01)","16:51 (+01)","19:23 (+01)","19:28 (+01)","20:41 (+01)","06:07 (+01)","01:34 (+01)","23:30 (+01)","03:37 (+01)","06 Mar 2030",1899014461,06-03-2030,DD-MM-YYYY,06,Wednesday,3,March,2030,AD,"Anno Domini",,02-11-1451,DD-MM-YYYY,2,"Al Arba'a",الاربعاء,11,"Dhū al-Qaʿdah",ذوالقعدة,30,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,"Birth of Muhammad Effendi al-Yaraghi (ق) "
"06:16 (+01)","07:43 (+01)","13:38 (+01)","16:52 (+01)","19:23 (+01)","19:28 (+01)","20:42 (+01)","06:06 (+01)","01:33 (+01)","23:30 (+01)","03:37 (+01)","07 Mar 2030",1899100861,07-03-2030,DD-MM-YYYY,07,Thursday,3,March,2030,AD,"Anno Domini",,03-11-1451,DD-MM-YYYY,3,"Al Khamees",الخميس,11,"Dhū al-Qaʿdah",ذوالقعدة,30,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,"Birth of Sharafuddin ad-Daghestani (ق)"
"06:14 (+01)","07:42 (+01)","13:38 (+01)","16:52 (+01)","19:24 (+01)","19:29 (+01)","20:42 (+01)","06:04 (+01)","01:33 (+01)","23:30 (+01)","03:36 (+01)","08 Mar 2030",1899187261,08-03-2030,DD-MM-YYYY,08,Friday,3,March,2030,AD,"Anno Domini",,04-11-1451,DD-MM-YYYY,4,"Al Juma'a",الجمعة,11,"Dhū al-Qaʿdah",ذوالقعدة,30,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"06:13 (+01)","07:41 (+01)","13:38 (+01)","16:53 (+01)","19:25 (+01)","19:30 (+01)","20:43 (+01)","06:03 (+01)","01:33 (+01)","23:30 (+01)","03:35 (+01)","09 Mar 2030",1899273661,09-03-2030,DD-MM-YYYY,09,Saturday,3,March,2030,AD,"Anno Domini",,05-11-1451,DD-MM-YYYY,5,"Al Sabt",السبت,11,"Dhū al-Qaʿdah",ذوالقعدة,30,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"06:12 (+01)","07:39 (+01)","13:37 (+01)","16:53 (+01)","19:26 (+01)","19:31 (+01)","20:44 (+01)","06:02 (+01)","01:33 (+01)","23:30 (+01)","03:35 (+01)","10 Mar 2030",1899360061,10-03-2030,DD-MM-YYYY,10,Sunday,3,March,2030,AD,"Anno Domini",,06-11-1451,DD-MM-YYYY,6,"Al Ahad",الاحد,11,"Dhū al-Qaʿdah",ذوالقعدة,30,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"06:10 (+01)","07:38 (+01)","13:37 (+01)","16:53 (+01)","19:27 (+01)","19:32 (+01)","20:45 (+01)","06:00 (+01)","01:32 (+01)","23:30 (+01)","03:34 (+01)","11 Mar 2030",1899446461,11-03-2030,DD-MM-YYYY,11,Monday,3,March,2030,AD,"Anno Domini",,07-11-1451,DD-MM-YYYY,7,"Al Athnayn",الاثنين,11,"Dhū al-Qaʿdah",ذوالقعدة,30,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,"Birth of Ismail Muhammad ash-Shirwani (ق)"
"06:09 (+01)","07:37 (+01)","13:37 (+01)","16:54 (+01)","19:27 (+01)","19:32 (+01)","20:46 (+01)","05:59 (+01)","01:32 (+01)","23:31 (+01)","03:34 (+01)","12 Mar 2030",1899532861,12-03-2030,DD-MM-YYYY,12,Tuesday,3,March,2030,AD,"Anno Domini",,08-11-1451,DD-MM-YYYY,8,"Al Thalaata",الثلاثاء,11,"Dhū al-Qaʿdah",ذوالقعدة,30,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"06:08 (+01)","07:35 (+01)","13:37 (+01)","16:54 (+01)","19:28 (+01)","19:33 (+01)","20:46 (+01)","05:58 (+01)","01:32 (+01)","23:31 (+01)","03:33 (+01)","13 Mar 2030",1899619261,13-03-2030,DD-MM-YYYY,13,Wednesday,3,March,2030,AD,"Anno Domini",,09-11-1451,DD-MM-YYYY,9,"Al Arba'a",الاربعاء,11,"Dhū al-Qaʿdah",ذوالقعدة,30,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"06:06 (+01)","07:34 (+01)","13:36 (+01)","16:54 (+01)","19:29 (+01)","19:34 (+01)","20:47 (+01)","05:56 (+01)","01:32 (+01)","23:31 (+01)","03:32 (+01)","14 Mar 2030",1899705661,14-03-2030,DD-MM-YYYY,14,Thursday,3,March,2030,AD,"Anno Domini",,10-11-1451,DD-MM-YYYY,10,"Al Khamees",الخميس,11,"Dhū al-Qaʿdah",ذوالقعدة,30,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"06:05 (+01)","07:33 (+01)","13:36 (+01)","16:55 (+01)","19:30 (+01)","19:35 (+01)","20:48 (+01)","05:55 (+01)","01:31 (+01)","23:31 (+01)","03:32 (+01)","15 Mar 2030",1899792061,15-03-2030,DD-MM-YYYY,15,Friday,3,March,2030,AD,"Anno Domini",,11-11-1451,DD-MM-YYYY,11,"Al Juma'a",الجمعة,11,"Dhū al-Qaʿdah",ذوالقعدة,30,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"06:03 (+01)","07:31 (+01)","13:36 (+01)","16:55 (+01)","19:31 (+01)","19:36 (+01)","20:49 (+01)","05:53 (+01)","01:31 (+01)","23:31 (+01)","03:31 (+01)","16 Mar 2030",1899878461,16-03-2030,DD-MM-YYYY,16,Saturday,3,March,2030,AD,"Anno Domini",,12-11-1451,DD-MM-YYYY,12,"Al Sabt",السبت,11,"Dhū al-Qaʿdah",ذوالقعدة,30,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"06:02 (+01)","07:30 (+01)","13:35 (+01)","16:55 (+01)","19:31 (+01)","19:36 (+01)","20:50 (+01)","05:52 (+01)","01:31 (+01)","23:31 (+01)","03:30 (+01)","17 Mar 2030",1899964861,17-03-2030,DD-MM-YYYY,17,Sunday,3,March,2030,AD,"Anno Domini",,13-11-1451,DD-MM-YYYY,13,"Al Ahad",الاحد,11,"Dhū al-Qaʿdah",ذوالقعدة,30,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,"Urs of Khalid al-Baghdadi (ق)"
"06:01 (+01)","07:29 (+01)","13:35 (+01)","16:56 (+01)","19:32 (+01)","19:37 (+01)","20:51 (+01)","05:51 (+01)","01:30 (+01)","23:31 (+01)","03:30 (+01)","18 Mar 2030",1900051261,18-03-2030,DD-MM-YYYY,18,Monday,3,March,2030,AD,"Anno Domini",,14-11-1451,DD-MM-YYYY,14,"Al Athnayn",الاثنين,11,"Dhū al-Qaʿdah",ذوالقعدة,30,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"05:59 (+01)","07:27 (+01)","13:35 (+01)","16:56 (+01)","19:33 (+01)","19:38 (+01)","20:51 (+01)","05:49 (+01)","01:30 (+01)","23:31 (+01)","03:29 (+01)","19 Mar 2030",1900137661,19-03-2030,DD-MM-YYYY,19,Tuesday,3,March,2030,AD,"Anno Domini",,15-11-1451,DD-MM-YYYY,15,"Al Thalaata",الثلاثاء,11,"Dhū al-Qaʿdah",ذوالقعدة,30,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"05:58 (+01)","07:26 (+01)","13:35 (+01)","16:56 (+01)","19:34 (+01)","19:39 (+01)","20:52 (+01)","05:48 (+01)","01:30 (+01)","23:31 (+01)","03:29 (+01)","20 Mar 2030",1900224061,20-03-2030,DD-MM-YYYY,20,Wednesday,3,March,2030,AD,"Anno Domini",,16-11-1451,DD-MM-YYYY,16,"Al Arba'a",الاربعاء,11,"Dhū al-Qaʿdah",ذوالقعدة,30,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
