timings.Fajr,timings.Sunrise,timings.Dhuhr,timings.Asr,timings.Sunset,timings.Maghrib,timings.Isha,timings.Imsak,timings.Midnight,timings.Firstthird,timings.Lastthird,date.readable,date.timestamp,date.gregorian.date,date.gregorian.format,date.gregorian.day,date.gregorian.weekday.en,date.gregorian.month.number,date.gregorian.month.en,date.gregorian.year,date.gregorian.designation.abbreviated,date.gregorian.designation.expanded,date.gregorian.lunarSighting,date.hijri.date,date.hijri.format,date.hijri.day,date.hijri.weekday.en,date.hijri.weekday.ar,date.hijri.month.number,date.hijri.month.en,date.hijri.month.ar,date.hijri.month.days,date.hijri.year,date.hijri.designation.abbreviated,date.hijri.designation.expanded,date.hijri.holidays,date.hijri.method,meta.latitude,meta.longitude,meta.timezone,meta.method.id,meta.method.name,meta.method.params.Fajr,meta.method.params.Isha,meta.method.location.latitude,meta.method.location.longitude,meta.latitudeAdjustmentMethod,meta.midnightMode,meta.school,meta.offset.Imsak,meta.offset.Fajr,meta.offset.Sunrise,meta.offset.Dhuhr,meta.offset.Asr,meta.offset.Maghrib,meta.offset.Sunset,meta.offset.Isha,meta.offset.Midnight
"06:23 (+01)","07:55 (+01)","13:12 (+01)","15:59 (+01)","18:19 (+01)","18:24 (+01)","19:40 (+01)","06:13 (+01)","01:07 (+01)","22:51 (+01)","03:23 (+01)","15 Nov 2025",1763193661,15-11-2025,DD-MM-YYYY,15,Saturday,11,November,2025,AD,"Anno Domini",,24-05-1447,DD-MM-YYYY,24,"Al Sabt",السبت,5,"Jumādá al-ūlá","جُمادى الأولى",30,1447,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"06:24 (+01)","07:55 (+01)","13:12 (+01)","15:58 (+01)","18:18 (+01)","18:23 (+01)","19:40 (+01)","06:14 (+01)","01:07 (+01)","22:51 (+01)","03:23 (+01)","16 Nov 2025",1763280061,16-11-2025,DD-MM-YYYY,16,Sunday,11,November,2025,AD,"Anno Domini",,25-05-1447,DD-MM-YYYY,25,"Al Ahad",الاحد,5,"Jumādá al-ūlá","جُمادى الأولى",30,1447,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"06:25 (+01)","07:56 (+01)","13:12 (+01)","15:58 (+01)","18:18 (+01)","18:23 (+01)","19:39 (+01)","06:15 (+01)","01:07 (+01)","22:50 (+01)","03:23 (+01)","17 Nov 2025",1763366461,17-11-2025,DD-MM-YYYY,17,Monday,11,November,2025,AD,"Anno Domini",,26-05-1447,DD-MM-YYYY,26,"Al Athnayn",الاثنين,5,"Jumādá al-ūlá","جُمادى الأولى",30,1447,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"06:26 (+01)","07:57 (+01)","13:12 (+01)","15:58 (+01)","18:17 (+01)","18:22 (+01)","19:39 (+01)","06:16 (+01)","01:07 (+01)","22:50 (+01)","03:24 (+01)","18 Nov 2025",1763452861,18-11-2025,DD-MM-YYYY,18,Tuesday,11,November,2025,AD,"Anno Domini",,27-05-1447,DD-MM-YYYY,27,"Al Thalaata",الثلاثاء,5,"Jumādá al-ūlá","جُمادى الأولى",30,1447,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"06:26 (+01)","07:58 (+01)","13:13 (+01)","15:57 (+01)","18:17 (+01)","18:22 (+01)","19:38 (+01)","06:16 (+01)","01:07 (+01)","22:50 (+01)","03:24 (+01)","19 Nov 2025",1763539261,19-11-2025,DD-MM-YYYY,19,Wednesday,11,November,2025,AD,"Anno Domini",,28-05-1447,DD-MM-YYYY,28,"Al Arba'a",الاربعاء,5,"Jumādá al-ūlá","جُمادى الأولى",30,1447,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"06:27 (+01)","07:59 (+01)","13:13 (+01)","15:57 (+01)","18:16 (+01)","18:21 (+01)","19:38 (+01)","06:17 (+01)","01:08 (+01)","22:50 (+01)","03:25 (+01)","20 Nov 2025",1763625661,20-11-2025,DD-MM-YYYY,20,Thursday,11,November,2025,AD,"Anno Domini",,29-05-1447,DD-MM-YYYY,29,"Al Khamees",الخميس,5,"Jumādá al-ūlá","جُمادى الأولى",30,1447,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"06:28 (+01)","08:00 (+01)","13:13 (+01)","15:57 (+01)","18:16 (+01)","18:21 (+01)","19:38 (+01)","06:18 (+01)","01:08 (+01)","22:50 (+01)","03:25 (+01)","21 Nov 2025",1763712061,21-11-2025,DD-MM-YYYY,21,Friday,11,November,2025,AD,"Anno Domini",,30-05-1447,DD-MM-YYYY,30,"Al Juma'a",الجمعة,5,"Jumādá al-ūlá","جُمادى الأولى",30,1447,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"06:29 (+01)","08:01 (+01)","13:13 (+01)","15:56 (+01)","18:15 (+01)","18:20 (+01)","19:38 (+01)","06:19 (+01)","01:08 (+01)","22:51 (+01)","03:26 (+01)","22 Nov 2025",1763798461,22-11-2025,DD-MM-YYYY,22,Saturday,11,November,2025,AD,"Anno Domini",,01-06-1447,DD-MM-YYYY,1,"Al Sabt",السبت,6,"Jumādá al-ākhirah","جُمادى الآخرة",29,1447,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"06:30 (+01)","08:02 (+01)","13:14 (+01)","15:56 (+01)","18:15 (+01)","18:20 (+01)","19:37 (+01)","06:20 (+01)","01:08 (+01)","22:51 (+01)","03:26 (+01)","23 Nov 2025",1763884861,23-11-2025,DD-MM-YYYY,23,Sunday,11,November,2025,AD,"Anno Domini",,02-06-1447,DD-MM-YYYY,2,"Al Ahad",الاحد,6,"Jumādá al-ākhirah","جُمادى الآخرة",29,1447,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"06:30 (+01)","08:03 (+01)","13:14 (+01)","15:56 (+01)","18:15 (+01)","18:20 (+01)","19:37 (+01)","06:20 (+01)","01:09 (+01)","22:51 (+01)","03:27 (+01)","24 Nov 2025",1763971261,24-11-2025,DD-MM-YYYY,24,Monday,11,November,2025,AD,"Anno Domini",,03-06-1447,DD-MM-YYYY,3,"Al Athnayn",الاثنين,6,"Jumādá al-ākhirah","جُمادى الآخرة",29,1447,AH,"Anno Hegirae","Urs of Mawlānā Shaykh Hishām Kabbāni (ق",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"06:31 (+01)","08:04 (+01)","13:14 (+01)","15:56 (+01)","18:14 (+01)","18:19 (+01)","19:37 (+01)","06:21 (+01)","01:09 (+01)","22:51 (+01)","03:27 (+01)","25 Nov 2025",1764057661,25-11-2025,DD-MM-YYYY,25,Tuesday,11,November,2025,AD,"Anno Domini",,04-06-1447,DD-MM-YYYY,4,"Al Thalaata",الثلاثاء,6,"Jumādá al-ākhirah","جُمادى الآخرة",29,1447,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"06:32 (+01)","08:05 (+01)","13:14 (+01)","15:55 (+01)","18:14 (+01)","18:19 (+01)","19:37 (+01)","06:22 (+01)","01:09 (+01)","22:51 (+01)","03:28 (+01)","26 Nov 2025",1764144061,26-11-2025,DD-MM-YYYY,26,Wednesday,11,November,2025,AD,"Anno Domini",,05-06-1447,DD-MM-YYYY,5,"Al Arba'a",الاربعاء,6,"Jumādá al-ākhirah","جُمادى الآخرة",29,1447,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"06:33 (+01)","08:06 (+01)","13:15 (+01)","15:55 (+01)","18:14 (+01)","18:19 (+01)","19:37 (+01)","06:23 (+01)","01:10 (+01)","22:51 (+01)","03:28 (+01)","27 Nov 2025",1764230461,27-11-2025,DD-MM-YYYY,27,Thursday,11,November,2025,AD,"Anno Domini",,06-06-1447,DD-MM-YYYY,6,"Al Khamees",الخميس,6,"Jumādá al-ākhirah","جُمادى الآخرة",29,1447,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"06:34 (+01)","08:07 (+01)","13:15 (+01)","15:55 (+01)","18:14 (+01)","18:19 (+01)","19:37 (+01)","06:24 (+01)","01:10 (+01)","22:51 (+01)","03:29 (+01)","28 Nov 2025",1764316861,28-11-2025,DD-MM-YYYY,28,Friday,11,November,2025,AD,"Anno Domini",,07-06-1447,DD-MM-YYYY,7,"Al Juma'a",الجمعة,6,"Jumādá al-ākhirah","جُمادى الآخرة",29,1447,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"06:34 (+01)","08:07 (+01)","13:16 (+01)","15:55 (+01)","18:13 (+01)","18:18 (+01)","19:36 (+01)","06:24 (+01)","01:10 (+01)","22:51 (+01)","03:29 (+01)","29 Nov 2025",1764403261,29-11-2025,DD-MM-YYYY,29,Saturday,11,November,2025,AD,"Anno Domini",,08-06-1447,DD-MM-YYYY,8,"Al Sabt",السبت,6,"Jumādá al-ākhirah","جُمادى الآخرة",29,1447,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"06:35 (+01)","08:08 (+01)","13:16 (+01)","15:55 (+01)","18:13 (+01)","18:18 (+01)","19:36 (+01)","06:25 (+01)","01:11 (+01)","22:52 (+01)","03:30 (+01)","30 Nov 2025",1764489661,30-11-2025,DD-MM-YYYY,30,Sunday,11,November,2025,AD,"Anno Domini",,09-06-1447,DD-MM-YYYY,9,"Al Ahad",الاحد,6,"Jumādá al-ākhirah","جُمادى الآخرة",29,1447,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"06:36 (+01)","08:09 (+01)","13:16 (+01)","15:55 (+01)","18:13 (+01)","18:18 (+01)","19:36 (+01)","06:26 (+01)","01:11 (+01)","22:52 (+01)","03:30 (+01)","01 Dec 2025",1764576061,01-12-2025,DD-MM-YYYY,01,Monday,12,December,2025,AD,"Anno Domini",,10-06-1447,DD-MM-YYYY,10,"Al Athnayn",الاثنين,6,"Jumādá al-ākhirah","جُمادى الآخرة",29,1447,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"06:37 (+01)","08:10 (+01)","13:17 (+01)","15:55 (+01)","18:13 (+01)","18:18 (+01)","19:36 (+01)","06:27 (+01)","01:12 (+01)","22:52 (+01)","03:31 (+01)","02 Dec 2025",1764662461,02-12-2025,DD-MM-YYYY,02,Tuesday,12,December,2025,AD,"Anno Domini",,11-06-1447,DD-MM-YYYY,11,"Al Thalaata",الثلاثاء,6,"Jumādá al-ākhirah","جُمادى الآخرة",29,1447,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"06:37 (+01)","08:11 (+01)","13:17 (+01)","15:55 (+01)","18:13 (+01)","18:18 (+01)","19:37 (+01)","06:27 (+01)","01:12 (+01)","22:52 (+01)","03:32 (+01)","03 Dec 2025",1764748861,03-12-2025,DD-MM-YYYY,03,Wednesday,12,December,2025,AD,"Anno Domini",,12-06-1447,DD-MM-YYYY,12,"Al Arba'a",الاربعاء,6,"Jumādá al-ākhirah","جُمادى الآخرة",29,1447,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"06:38 (+01)","08:12 (+01)","13:17 (+01)","15:55 (+01)","18:13 (+01)","18:18 (+01)","19:37 (+01)","06:28 (+01)","01:12 (+01)","22:53 (+01)","03:32 (+01)","04 Dec 2025",1764835261,04-12-2025,DD-MM-YYYY,04,Thursday,12,December,2025,AD,"Anno Domini",,13-06-1447,DD-MM-YYYY,13,"Al Khamees",الخميس,6,"Jumādá al-ākhirah","جُمادى الآخرة",29,1447,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"06:39 (+01)","08:13 (+01)","13:18 (+01)","15:55 (+01)","18:13 (+01)","18:18 (+01)","19:37 (+01)","06:29 (+01)","01:13 (+01)","22:53 (+01)","03:33 (+01)","05 Dec 2025",1764921661,05-12-2025,DD-MM-YYYY,05,Friday,12,December,2025,AD,"Anno Domini",,14-06-1447,DD-MM-YYYY,14,"Al Juma'a",الجمعة,6,"Jumādá al-ākhirah","جُمادى الآخرة",29,1447,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"06:40 (+01)","08:13 (+01)","13:18 (+01)","15:55 (+01)","18:13 (+01)","18:18 (+01)","19:37 (+01)","06:30 (+01)","01:13 (+01)","22:53 (+01)","03:33 (+01)","06 Dec 2025",1765008061,06-12-2025,DD-MM-YYYY,06,Saturday,12,December,2025,AD,"Anno Domini",,15-06-1447,DD-MM-YYYY,15,"Al Sabt",السبت,6,"Jumādá al-ākhirah","جُمادى الآخرة",29,1447,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"06:40 (+01)","08:14 (+01)","13:19 (+01)","15:55 (+01)","18:13 (+01)","18:18 (+01)","19:37 (+01)","06:30 (+01)","01:14 (+01)","22:53 (+01)","03:34 (+01)","07 Dec 2025",1765094461,07-12-2025,DD-MM-YYYY,07,Sunday,12,December,2025,AD,"Anno Domini",,16-06-1447,DD-MM-YYYY,16,"Al Ahad",الاحد,6,"Jumādá al-ākhirah","جُمادى الآخرة",29,1447,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"06:41 (+01)","08:15 (+01)","13:19 (+01)","15:55 (+01)","18:13 (+01)","18:18 (+01)","19:37 (+01)","06:31 (+01)","01:14 (+01)","22:54 (+01)","03:34 (+01)","08 Dec 2025",1765180861,08-12-2025,DD-MM-YYYY,08,Monday,12,December,2025,AD,"Anno Domini",,17-06-1447,DD-MM-YYYY,17,"Al Athnayn",الاثنين,6,"Jumādá al-ākhirah","جُمادى الآخرة",29,1447,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"06:42 (+01)","08:16 (+01)","13:20 (+01)","15:55 (+01)","18:13 (+01)","18:18 (+01)","19:37 (+01)","06:32 (+01)","01:14 (+01)","22:54 (+01)","03:35 (+01)","09 Dec 2025",1765267261,09-12-2025,DD-MM-YYYY,09,Tuesday,12,December,2025,AD,"Anno Domini",,18-06-1447,DD-MM-YYYY,18,"Al Thalaata",الثلاثاء,6,"Jumādá al-ākhirah","جُمادى الآخرة",29,1447,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"06:42 (+01)","08:16 (+01)","13:20 (+01)","15:56 (+01)","18:13 (+01)","18:18 (+01)","19:38 (+01)","06:32 (+01)","01:15 (+01)","22:54 (+01)","03:35 (+01)","10 Dec 2025",1765353661,10-12-2025,DD-MM-YYYY,10,Wednesday,12,December,2025,AD,"Anno Domini",,19-06-1447,DD-MM-YYYY,19,"Al Arba'a",الاربعاء,6,"Jumādá al-ākhirah","جُمادى الآخرة",29,1447,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"06:43 (+01)","08:17 (+01)","13:20 (+01)","15:56 (+01)","18:14 (+01)","18:19 (+01)","19:38 (+01)","06:33 (+01)","01:15 (+01)","22:55 (+01)","03:36 (+01)","11 Dec 2025",1765440061,11-12-2025,DD-MM-YYYY,11,Thursday,12,December,2025,AD,"Anno Domini",,20-06-1447,DD-MM-YYYY,20,"Al Khamees",الخميس,6,"Jumādá al-ākhirah","جُمادى الآخرة",29,1447,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"06:44 (+01)","08:18 (+01)","13:21 (+01)","15:56 (+01)","18:14 (+01)","18:19 (+01)","19:38 (+01)","06:34 (+01)","01:16 (+01)","22:55 (+01)","03:37 (+01)","12 Dec 2025",1765526461,12-12-2025,DD-MM-YYYY,12,Friday,12,December,2025,AD,"Anno Domini",,21-06-1447,DD-MM-YYYY,21,"Al Juma'a",الجمعة,6,"Jumādá al-ākhirah","جُمادى الآخرة",29,1447,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"06:44 (+01)","08:19 (+01)","13:21 (+01)","15:56 (+01)","18:14 (+01)","18:19 (+01)","19:38 (+01)","06:34 (+01)","01:16 (+01)","22:56 (+01)","03:37 (+01)","13 Dec 2025",1765612861,13-12-2025,DD-MM-YYYY,13,Saturday,12,December,2025,AD,"Anno Domini",,22-06-1447,DD-MM-YYYY,22,"Al Sabt",السبت,6,"Jumādá al-ākhirah","جُمادى الآخرة",29,1447,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"06:45 (+01)","08:19 (+01)","13:22 (+01)","15:57 (+01)","18:14 (+01)","18:19 (+01)","19:39 (+01)","06:35 (+01)","01:17 (+01)","22:56 (+01)","03:38 (+01)","14 Dec 2025",1765699261,14-12-2025,DD-MM-YYYY,14,Sunday,12,December,2025,AD,"Anno Domini",,23-06-1447,DD-MM-YYYY,23,"Al Ahad",الاحد,6,"Jumādá al-ākhirah","جُمادى الآخرة",29,1447,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"06:46 (+01)","08:20 (+01)","13:22 (+01)","15:57 (+01)","18:15 (+01)","18:20 (+01)","19:39 (+01)","06:36 (+01)","01:17 (+01)","22:56 (+01)","03:38 (+01)","15 Dec 2025",1765785661,15-12-2025,DD-MM-YYYY,15,Monday,12,December,2025,AD,"Anno Domini",,24-06-1447,DD-MM-YYYY,24,"Al Athnayn",الاثنين,6,"Jumādá al-ākhirah","جُمادى الآخرة",29,1447,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"06:46 (+01)","08:21 (+01)","13:23 (+01)","15:57 (+01)","18:15 (+01)","18:20 (+01)","19:39 (+01)","06:36 (+01)","01:18 (+01)","22:57 (+01)","03:39 (+01)","16 Dec 2025",1765872061,16-12-2025,DD-MM-YYYY,16,Tuesday,12,December,2025,AD,"Anno Domini",,25-06-1447,DD-MM-YYYY,25,"Al Thalaata",الثلاثاء,6,"Jumādá al-ākhirah","جُمادى الآخرة",29,1447,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"06:47 (+01)","08:21 (+01)","13:23 (+01)","15:58 (+01)","18:15 (+01)","18:20 (+01)","19:40 (+01)","06:37 (+01)","01:18 (+01)","22:57 (+01)","03:39 (+01)","17 Dec 2025",1765958461,17-12-2025,DD-MM-YYYY,17,Wednesday,12,December,2025,AD,"Anno Domini",,26-06-1447,DD-MM-YYYY,26,"Al Arba'a",الاربعاء,6,"Jumādá al-ākhirah","جُمادى الآخرة",29,1447,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"06:47 (+01)","08:22 (+01)","13:24 (+01)","15:58 (+01)","18:16 (+01)","18:21 (+01)","19:40 (+01)","06:37 (+01)","01:19 (+01)","22:58 (+01)","03:40 (+01)","18 Dec 2025",1766044861,18-12-2025,DD-MM-YYYY,18,Thursday,12,December,2025,AD,"Anno Domini",,27-06-1447,DD-MM-YYYY,27,"Al Khamees",الخميس,6,"Jumādá al-ākhirah","جُمادى الآخرة",29,1447,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"06:48 (+01)","08:22 (+01)","13:24 (+01)","15:58 (+01)","18:16 (+01)","18:21 (+01)","19:41 (+01)","06:38 (+01)","01:19 (+01)","22:58 (+01)","03:40 (+01)","19 Dec 2025",1766131261,19-12-2025,DD-MM-YYYY,19,Friday,12,December,2025,AD,"Anno Domini",,28-06-1447,DD-MM-YYYY,28,"Al Juma'a",الجمعة,6,"Jumādá al-ākhirah","جُمادى الآخرة",29,1447,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"06:48 (+01)","08:23 (+01)","13:25 (+01)","15:59 (+01)","18:17 (+01)","18:22 (+01)","19:41 (+01)","06:38 (+01)","01:20 (+01)","22:59 (+01)","03:41 (+01)","20 Dec 2025",1766217661,20-12-2025,DD-MM-YYYY,20,Saturday,12,December,2025,AD,"Anno Domini",,29-06-1447,DD-MM-YYYY,29,"Al Sabt",السبت,6,"Jumādá al-ākhirah","جُمادى الآخرة",29,1447,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"06:49 (+01)","08:23 (+01)","13:25 (+01)","15:59 (+01)","18:17 (+01)","18:22 (+01)","19:42 (+01)","06:39 (+01)","01:20 (+01)","22:59 (+01)","03:41 (+01)","21 Dec 2025",1766304061,21-12-2025,DD-MM-YYYY,21,Sunday,12,December,2025,AD,"Anno Domini",,01-07-1447,DD-MM-YYYY,1,"Al Ahad",الاحد,7,Rajab,رَجَب,30,1447,AH,"Anno Hegirae","Beginning of the holy months",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"06:49 (+01)","08:24 (+01)","13:26 (+01)","16:00 (+01)","18:18 (+01)","18:23 (+01)","19:42 (+01)","06:39 (+01)","01:21 (+01)","23:00 (+01)","03:42 (+01)","22 Dec 2025",1766390461,22-12-2025,DD-MM-YYYY,22,Monday,12,December,2025,AD,"Anno Domini",,02-07-1447,DD-MM-YYYY,2,"Al Athnayn",الاثنين,7,Rajab,رَجَب,30,1447,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
"06:50 (+01)","08:24 (+01)","13:26 (+01)","16:00 (+01)","18:18 (+01)","18:23 (+01)","19:43 (+01)","06:40 (+01)","01:21 (+01)","23:00 (+01)","03:42 (+01)","23 Dec 2025",1766476861,23-12-2025,DD-MM-YYYY,23,Tuesday,12,December,2025,AD,"Anno Domini",,03-07-1447,DD-MM-YYYY,3,"Al Thalaata",الثلاثاء,7,Rajab,رَجَب,30,1447,AH,"Anno Hegirae",,HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0
